Date,BTC-USD,GC=F,DX-Y.NYB,^GSPC,ETH-USD,BNB-USD,XRP-USD,ADA-USD,SOL-USD,DOGE-USD,DOT-USD,AVAX-USD,LINK-USD,UNI-USD,ATOM-USD
2025-05-14,103539.4140625,3181.39990234375,101.04000091552734,5892.580078125,2610.063232421875,652.571044921875,2.5527029037475586,0.7995200157165527,176.709228515625,0.23280799388885498,4.985311985015869,24.986888885498047,17.01301383972168,0.0001630000042496249,5.094409942626953
2025-05-15,103744.640625,3220.699951171875,100.87999725341797,5916.93017578125,2546.85693359375,651.2642211914062,2.3803670406341553,0.7612429857254028,169.00999450683594,0.21918900310993195,4.768424987792969,23.43390464782715,16.003477096557617,0.0001630000042496249,4.859989166259766
2025-05-16,103489.2890625,3182.0,101.08999633789062,5958.3798828125,2536.297607421875,646.3213500976562,2.38098406791687,0.7592679858207703,167.33395385742188,0.22128699719905853,4.754538059234619,23.091123580932617,15.755204200744629,0.0001630000042496249,4.811340808868408
2025-05-17,103191.0859375,3182.0,101.08999633789062,5958.3798828125,2475.75439453125,639.618896484375,2.3543639183044434,0.7423850297927856,165.9308319091797,0.21469800174236298,4.610406875610352,22.1935977935791,15.320246696472168,0.0001630000042496249,4.7184271812438965
2025-05-18,106446.0078125,3182.0,101.08999633789062,5958.3798828125,2498.233642578125,652.164306640625,2.434170961380005,0.7606260180473328,173.89871215820312,0.2341810017824173,4.804838180541992,23.08956527709961,15.922525405883789,0.0001630000042496249,4.9665398597717285
2025-05-19,105606.1796875,3228.89990234375,100.43000030517578,5963.60009765625,2529.166748046875,649.8529052734375,2.3813788890838623,0.7430629730224609,166.86422729492188,0.22442099452018738,4.596532821655273,22.272796630859375,15.799415588378906,0.0001630000042496249,4.783949851989746
2025-05-20,106791.0859375,3280.300048828125,100.12000274658203,5940.4599609375,2524.173095703125,650.330810546875,2.356755018234253,0.7457290291786194,168.4836883544922,0.22612600028514862,4.675634860992432,22.583253860473633,15.6917085647583,0.0001630000042496249,4.8463921546936035
2025-05-21,109678.078125,3309.300048828125,99.55999755859375,5844.60986328125,2552.34716796875,673.1486206054688,2.398926019668579,0.7707189917564392,173.68173217773438,0.23405799269676208,4.744808197021484,23.188013076782227,16.12407684326172,0.0001630000042496249,4.983259201049805
2025-05-22,111673.28125,3292.300048828125,99.95999908447266,5842.009765625,2664.156982421875,686.2356567382812,2.429795026779175,0.8081380128860474,179.69094848632812,0.24502800405025482,4.946420192718506,25.24054718017578,16.736061096191406,0.0001630000042496249,5.214661121368408
2025-05-23,107287.796875,3363.60009765625,99.11000061035156,5802.81982421875,2526.44189453125,656.231689453125,2.294321060180664,0.7463799715042114,173.82542419433594,0.22481399774551392,4.554623126983643,23.029863357543945,15.521185874938965,0.0001630000042496249,4.790618896484375
2025-05-24,107791.15625,3363.60009765625,99.11000061035156,5802.81982421875,2530.646240234375,668.3065185546875,2.3328700065612793,0.7471920251846313,176.0424041748047,0.2252970039844513,4.547797203063965,22.977720260620117,15.355583190917969,0.0001630000042496249,4.721083164215088
2025-05-25,109035.390625,3363.60009765625,99.11000061035156,5802.81982421875,2551.763916015625,669.9168701171875,2.342974901199341,0.7599830031394958,175.72547912597656,0.22498400509357452,4.525113105773926,23.441709518432617,15.526289939880371,0.0001630000042496249,4.793062210083008
2025-05-26,109440.3671875,3363.60009765625,98.93000030517578,5802.81982421875,2564.138427734375,674.3926391601562,2.3106610774993896,0.7595549821853638,174.90789794921875,0.22602500021457672,4.46865177154541,23.072145462036133,15.527997970581055,0.0001630000042496249,4.778651237487793
2025-05-27,108994.640625,3299.10009765625,99.5199966430664,5921.5400390625,2663.06982421875,687.1594848632812,2.318671941757202,0.7586830258369446,176.815185546875,0.22616399824619293,4.5374369621276855,23.373483657836914,15.918099403381348,0.0001630000042496249,4.757533073425293
2025-05-28,107802.328125,3293.60009765625,99.87999725341797,5888.5498046875,2682.212890625,687.405517578125,2.2742528915405273,0.7468940019607544,172.18955993652344,0.22078199684619904,4.5749831199646,23.554271697998047,15.665416717529297,0.0001630000042496249,4.8353400230407715
2025-05-29,105641.7578125,3317.10009765625,99.27999877929688,5912.169921875,2632.65478515625,675.1721801757812,2.244246006011963,0.7223420143127441,166.5881805419922,0.21483300626277924,4.34134578704834,22.247188568115234,15.040348052978516,0.0001630000042496249,4.612863063812256
2025-05-30,103998.5703125,3288.89990234375,99.33000183105469,5911.68994140625,2529.943603515625,655.482177734375,2.138633966445923,0.6893270015716553,156.23471069335938,0.19343599677085876,4.048573970794678,20.55556297302246,13.899076461791992,0.0001630000042496249,4.294672012329102
2025-05-31,104638.09375,3288.89990234375,99.33000183105469,5911.68994140625,2529.08740234375,658.5012817382812,2.1750600337982178,0.6860740184783936,156.63894653320312,0.1925790011882782,4.081821918487549,20.80081558227539,13.976826667785645,0.0001630000042496249,4.3507280349731445
2025-06-01,105652.1015625,3288.89990234375,99.33000183105469,5911.68994140625,2536.266357421875,660.9917602539062,2.1791839599609375,0.6849740147590637,157.7845458984375,0.19363200664520264,4.064271926879883,20.873411178588867,14.062182426452637,0.0001630000042496249,4.3664350509643555
2025-06-02,105881.53125,3370.60009765625,98.69999694824219,5935.93994140625,2607.097412109375,666.5907592773438,2.1977550983428955,0.6896770000457764,156.99806213378906,0.1953900009393692,4.145421981811523,21.182096481323242,14.092877388000488,0.0001630000042496249,4.470814228057861
2025-06-03,105432.46875,3350.199951171875,99.25,5970.3701171875,2593.2802734375,661.6989135742188,2.2468440532684326,0.6846140027046204,155.34317016601562,0.1931380033493042,4.141016006469727,21.149673461914062,14.115714073181152,0.0001630000042496249,4.417520046234131
2025-06-04,104731.984375,3373.5,98.79000091552734,5970.81005859375,2608.64306640625,663.706298828125,2.202310085296631,0.6658899784088135,153.35964965820312,0.18823599815368652,4.0176100730896,20.1472110748291,13.850793838500977,0.0001630000042496249,4.279101848602295
2025-06-05,101575.953125,3350.699951171875,98.73999786376953,5939.2998046875,2416.28564453125,634.0535888671875,2.0976340770721436,0.6275740265846252,144.54295349121094,0.17162799835205078,3.8261899948120117,18.796627044677734,12.922351837158203,0.0001630000042496249,4.092250823974609
2025-06-06,104390.34375,3322.699951171875,99.19000244140625,6000.35986328125,2477.19482421875,643.4342041015625,2.1624059677124023,0.6564059853553772,147.9131317138672,0.1789730042219162,3.8906478881835938,19.6684627532959,13.581302642822266,0.0001630000042496249,4.184267044067383
2025-06-07,105615.625,3322.699951171875,99.19000244140625,6000.35986328125,2526.50537109375,651.1504516601562,2.1785459518432617,0.6650099754333496,150.13406372070312,0.18516799807548523,4.028441905975342,20.675182342529297,13.836443901062012,0.0001630000042496249,4.309267044067383
2025-06-08,105793.6484375,3322.699951171875,99.19000244140625,6000.35986328125,2510.787109375,652.1478271484375,2.2654950618743896,0.6698989868164062,152.4300994873047,0.18417300283908844,4.024810791015625,21.055870056152344,13.717120170593262,0.0001630000042496249,4.2676520347595215
2025-06-09,110294.1015625,3332.10009765625,98.94000244140625,6005.8798828125,2681.51708984375,665.9540405273438,2.3203749656677246,0.7050520181655884,161.08865356445312,0.1949329972267151,4.157787799835205,21.9520263671875,14.361599922180176,0.0001630000042496249,4.435802936553955
2025-06-10,110257.234375,3320.89990234375,99.05000305175781,6038.81005859375,2813.517578125,673.6104736328125,2.3052849769592285,0.7159140110015869,165.02816772460938,0.19828200340270996,4.286640167236328,22.543359756469727,15.427643775939941,0.0001630000042496249,4.597212791442871
2025-06-11,108686.625,3321.300048828125,98.62999725341797,6022.240234375,2773.529296875,667.6690673828125,2.2708730697631836,0.6981580257415771,161.0558624267578,0.19301100075244904,4.192241191864014,21.593502044677734,14.90967082977295,0.0001630000042496249,4.510848045349121
2025-06-12,105929.0546875,3380.89990234375,97.91999816894531,6045.259765625,2651.795166015625,656.2438354492188,2.1947689056396484,0.6638389825820923,152.7896728515625,0.18154799938201904,3.9283010959625244,20.35604476928711,14.025967597961426,0.0001630000042496249,4.236670017242432
2025-06-13,106090.96875,3431.199951171875,98.18000030517578,5976.97021484375,2579.486083984375,655.2557373046875,2.1490299701690674,0.6421359777450562,148.62835693359375,0.18038000166416168,3.8416519165039062,19.417818069458008,13.436464309692383,0.0001630000042496249,4.130983829498291
2025-06-14,105472.40625,3431.199951171875,98.18000030517578,5976.97021484375,2533.444091796875,645.9127807617188,2.1414060592651367,0.6249489784240723,144.7637481689453,0.1784670054912567,3.785244941711426,18.96038246154785,13.166606903076172,0.0001630000042496249,4.091464042663574
2025-06-15,105552.0234375,3431.199951171875,98.18000030517578,5976.97021484375,2546.837158203125,648.28076171875,2.1671769618988037,0.633849024772644,152.81439208984375,0.17566899955272675,3.8218910694122314,19.114946365356445,13.296910285949707,0.0001630000042496249,4.093523025512695
2025-06-16,106796.7578125,3396.39990234375,98.0,6033.10986328125,2540.60498046875,650.9617309570312,2.241771936416626,0.6316310167312622,150.8699951171875,0.1726980060338974,3.8513100147247314,19.078920364379883,13.574793815612793,0.0001630000042496249,4.145318984985352
2025-06-17,104601.1171875,3386.60009765625,98.81999969482422,5982.72021484375,2510.761474609375,648.5108032226562,2.1607139110565186,0.6104490160942078,147.7498016357422,0.16966800391674042,3.7247750759124756,18.622413635253906,13.007805824279785,0.0001630000042496249,4.02857780456543
2025-06-18,104883.328125,3389.800048828125,98.91000366210938,5980.8701171875,2524.301513671875,644.8067626953125,2.1696650981903076,0.6034489870071411,146.35311889648438,0.170632004737854,3.6224279403686523,18.160785675048828,13.103866577148438,0.0001630000042496249,4.014912128448486
2025-06-19,104684.2890625,3389.800048828125,98.91000366210938,5980.8701171875,2521.653564453125,644.6807250976562,2.165937900543213,0.6021249890327454,147.07147216796875,0.17096300423145294,3.54790997505188,18.06515884399414,13.074892044067383,0.0001630000042496249,4.039866924285889
2025-06-20,103309.6015625,3368.10009765625,98.70999908447266,5967.83984375,2407.30419921875,641.784423828125,2.120347023010254,0.5772640109062195,140.16859436035156,0.16247500479221344,3.4376869201660156,17.368581771850586,12.51447582244873,0.0001630000042496249,3.929861068725586
2025-06-21,102257.40625,3368.10009765625,98.70999908447266,5967.83984375,2300.49560546875,628.7478637695312,2.057558059692383,0.5543149709701538,135.1610107421875,0.1541689932346344,3.319669008255005,16.790212631225586,11.985239028930664,0.0001630000042496249,3.781409978866577
2025-06-22,100987.140625,3368.10009765625,98.70999908447266,5967.83984375,2228.213134765625,615.99462890625,2.0140280723571777,0.5409830212593079,131.61569213867188,0.15132200717926025,3.1523730754852295,16.499881744384766,11.652458190917969,0.0001630000042496249,3.716500997543335
2025-06-23,105577.7734375,3377.699951171875,98.41999816894531,6025.169921875,2421.824951171875,641.2962036132812,2.166309118270874,0.5832750201225281,144.8467254638672,0.16436299681663513,3.4198780059814453,18.099651336669922,12.874313354492188,0.0001630000042496249,4.080686092376709
2025-06-24,106045.6328125,3317.39990234375,97.86000061035156,6092.18017578125,2448.0087890625,643.7371826171875,2.1908159255981445,0.5873690247535706,145.95452880859375,0.16573099792003632,3.437391996383667,18.226329803466797,13.408498764038086,0.0001630000042496249,4.073604106903076
